LocationId,Name,Description,Location,Date,LineColor
1487655,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0555300,40.4530000,0 -80.0547300,40.4532300,0 -80.0546000,40.4532700,0 -80.0545500,40.4531100,0 -80.0545400,40.4530300,0 -80.0545300,40.4528300,0 -80.0545000,40.4526000,0 -80.0550900,40.4525300,0 -80.0551300,40.4525100,0 -80.0551700,40.4524500,0 -80.0552500,40.4521500,0 -80.0552700,40.4521100,0 -80.0554400,40.4520500,0 -80.0565600,40.4517100,0 -80.0568300,40.4516200,0</coordinates></LineString>",1/19/2015 5:16:34 AM,#838A00
1487656,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9989100,40.4600500,0 -79.9990100,40.4605600,0 -79.9989000,40.4624200,0 -79.9989500,40.4631600,0 -79.9990000,40.4635700,0 -79.9990700,40.4639200,0 -79.9993800,40.4650300,0 -79.9997600,40.4659400,0 -80.0004400,40.4671200,0 -80.0007200,40.4675800,0</coordinates></LineString>",1/19/2015 5:16:34 AM,#838A00
1487657,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0048300,40.4270000,0 -80.0052200,40.4270100,0 -80.0054900,40.4270400,0 -80.0062400,40.4268600,0 -80.0063600,40.4280600,0 -80.0063600,40.4288800,0</coordinates></LineString>",1/19/2015 5:17:03 AM,#838A00
1487658,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0093500,40.4715700,0 -80.0090700,40.4714900,0 -80.0089900,40.4714800,0 -80.0088800,40.4714200,0 -80.0087300,40.4712700,0 -80.0086000,40.4710000,0 -80.0112100,40.4705200,0 -80.0126800,40.4702100,0 -80.0130400,40.4701400,0</coordinates></LineString>",1/19/2015 5:17:24 AM,#838A00
1487659,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0182600,40.4132000,0 -80.0184100,40.4131900,0 -80.0184700,40.4141500,0 -80.0193600,40.4141300,0 -80.0193300,40.4135300,0 -80.0193700,40.4134500,0 -80.0193600,40.4131700,0 -80.0201800,40.4131300,0</coordinates></LineString>",1/19/2015 5:17:24 AM,#838A00
1487660,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0007200,40.4675800,0 -80.0022500,40.4705100,0 -80.0024100,40.4707500,0 -80.0025800,40.4709400,0 -80.0027900,40.4711300,0 -80.0033700,40.4714800,0 -80.0036200,40.4716200,0 -80.0038700,40.4718100,0 -80.0042200,40.4721400,0 -80.0043500,40.4723300,0 -80.0044800,40.4725300,0 -80.0045400,40.4726700,0 -80.0048400,40.4737300,0 -80.0050300,40.4743100,0 -80.0051200,40.4744900,0</coordinates></LineString>",1/19/2015 5:17:35 AM,#838A00
1487661,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0568300,40.4516200,0 -80.0598500,40.4507100,0 -80.0599900,40.4506400,0 -80.0627100,40.4486400,0</coordinates></LineString>",1/19/2015 5:17:35 AM,#838A00
1487662,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0063600,40.4289100,0 -80.0064900,40.4290100,0 -80.0068300,40.4291900,0 -80.0079500,40.4297900,0 -80.0102300,40.4310000,0 -80.0104200,40.4310800,0</coordinates></LineString>",1/19/2015 5:18:04 AM,#838A00
1487663,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0130400,40.4701400,0 -80.0137800,40.4700000,0 -80.0138400,40.4699600,0 -80.0138800,40.4699100,0 -80.0141200,40.4703500,0 -80.0145200,40.4716700,0 -80.0146900,40.4717700,0 -80.0149400,40.4718700,0 -80.0150700,40.4719200,0 -80.0155100,40.4719200,0 -80.0155400,40.4717500,0 -80.0155700,40.4717100,0</coordinates></LineString>",1/19/2015 5:18:25 AM,#838A00
1487664,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0202100,40.4131300,0 -80.0229700,40.4130400,0 -80.0230500,40.4143800,0</coordinates></LineString>",1/19/2015 5:18:25 AM,#838A00
1487665,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0627100,40.4486400,0 -80.0628200,40.4485600,0 -80.0627700,40.4485000,0 -80.0624800,40.4482900,0 -80.0621000,40.4480200,0 -80.0618700,40.4477800,0 -80.0614800,40.4473400,0 -80.0609000,40.4466700,0 -80.0608100,40.4466000,0 -80.0599000,40.4455800,0 -80.0591900,40.4450600,0 -80.0586000,40.4446700,0</coordinates></LineString>",1/19/2015 5:18:36 AM,#838A00
1487666,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0051500,40.4745400,0 -80.0052100,40.4746300,0 -80.0055000,40.4749200,0 -80.0059300,40.4753100,0 -80.0063400,40.4758000,0 -80.0065800,40.4762200,0 -80.0067400,40.4766600,0 -80.0068200,40.4770900,0 -80.0068300,40.4776000,0 -80.0066100,40.4797700,0 -80.0065700,40.4799600,0 -80.0064600,40.4803100,0 -80.0060300,40.4812900,0 -80.0059200,40.4815600,0</coordinates></LineString>",1/19/2015 5:18:36 AM,#838A00
1487667,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0104200,40.4310800,0 -80.0106000,40.4311500,0 -80.0123900,40.4314700,0 -80.0133600,40.4316600,0 -80.0136900,40.4317100,0 -80.0136600,40.4318400,0</coordinates></LineString>",1/19/2015 5:19:05 AM,#838A00
1487668,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0155700,40.4717100,0 -80.0157200,40.4715600,0 -80.0159400,40.4713900,0 -80.0162700,40.4711900,0 -80.0169400,40.4708500,0 -80.0179600,40.4702800,0 -80.0180800,40.4701900,0 -80.0182200,40.4700600,0 -80.0187800,40.4694000,0 -80.0192500,40.4688100,0 -80.0194100,40.4686700,0 -80.0196000,40.4685800,0 -80.0202200,40.4684000,0 -80.0202700,40.4683900,0</coordinates></LineString>",1/19/2015 5:19:26 AM,#838A00
1487669,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0230500,40.4143800,0 -80.0231900,40.4169000,0 -80.0225500,40.4170100,0 -80.0222900,40.4170400,0 -80.0218200,40.4170500,0 -80.0207000,40.4170400,0 -80.0205000,40.4170500,0</coordinates></LineString>",1/19/2015 5:19:26 AM,#838A00
1487670,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0586000,40.4446700,0 -80.0583600,40.4445300,0 -80.0580700,40.4444400,0 -80.0569900,40.4443400,0 -80.0566800,40.4443000,0 -80.0558700,40.4440900,0 -80.0540500,40.4435500,0 -80.0533300,40.4432500,0</coordinates></LineString>",1/19/2015 5:19:37 AM,#838A00
1487671,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0059200,40.4815600,0 -80.0058600,40.4817700,0 -80.0058600,40.4819800,0 -80.0059200,40.4822200,0 -80.0059900,40.4823600,0 -80.0061500,40.4825400,0 -80.0063100,40.4826700,0 -80.0065100,40.4827900,0 -80.0066900,40.4828600,0 -80.0071200,40.4829700,0 -80.0078600,40.4831200,0 -80.0082300,40.4831900,0 -80.0085200,40.4832500,0 -80.0086100,40.4833100,0 -80.0088300,40.4834100,0 -80.0090100,40.4835600,0 -80.0091100,40.4837000,0 -80.0091700,40.4838400,0 -80.0093400,40.4846600,0 -80.0094400,40.4852800,0 -80.0096600,40.4863700,0 -80.0097400,40.4864900,0 -80.0098400,40.4869300,0 -80.0101500,40.4884600,0 -80.0104700,40.4884500,0 -80.0135500,40.4887200,0 -80.0136500,40.4879200,0 -80.0113900,40.4877600,0 -80.0112500,40.4877300,0 -80.0111200,40.4876900,0 -80.0109000,40.4875800,0 -80.0107500,40.4874600,0 -80.0106500,40.4873700,0 -80.0099000,40.4864600,0 -80.0098200,40.4863800,0 -80.0097600,40.4863600,0 -80.0097400,40.4862000,0</coordinates></LineString>",1/19/2015 5:19:37 AM,#838A00
1487672,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0136600,40.4318400,0 -80.0134500,40.4328500,0 -80.0143200,40.4329500,0 -80.0145200,40.4319200,0</coordinates></LineString>",1/19/2015 5:20:06 AM,#838A00
1487673,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0202700,40.4683900,0 -80.0221200,40.4679600,0 -80.0240700,40.4675500,0 -80.0242100,40.4674900,0 -80.0245100,40.4673200,0 -80.0247000,40.4671700,0 -80.0248600,40.4672400,0 -80.0250400,40.4672400,0 -80.0250800,40.4675300,0</coordinates></LineString>",1/19/2015 5:20:27 AM,#838A00
1487674,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0205000,40.4170500,0 -80.0197700,40.4170800,0 -80.0192300,40.4170500,0 -80.0184700,40.4169600,0 -80.0177000,40.4168200,0 -80.0173500,40.4168000,0 -80.0164400,40.4169100,0 -80.0160300,40.4169500,0 -80.0153800,40.4169800,0 -80.0149400,40.4170200,0 -80.0146200,40.4170600,0 -80.0145800,40.4169500,0</coordinates></LineString>",1/19/2015 5:20:27 AM,#838A00
1487675,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0533300,40.4432500,0 -80.0526800,40.4429900,0 -80.0520800,40.4427600,0 -80.0514000,40.4425600,0 -80.0505100,40.4422800,0 -80.0489900,40.4419200,0 -80.0486400,40.4418200,0 -80.0483900,40.4417100,0 -80.0475000,40.4412200,0 -80.0471700,40.4411100,0 -80.0469300,40.4410700,0 -80.0466200,40.4410900,0 -80.0463200,40.4411800,0</coordinates></LineString>",1/19/2015 5:20:38 AM,#838A00
1487677,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0145200,40.4319200,0 -80.0145400,40.4318500,0 -80.0154000,40.4319800,0 -80.0163100,40.4321200,0 -80.0175900,40.4323100,0 -80.0190600,40.4325200,0</coordinates></LineString>",1/19/2015 5:21:07 AM,#838A00
1487678,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0250800,40.4675300,0 -80.0252200,40.4683600,0 -80.0254500,40.4693600,0 -80.0256300,40.4699500,0 -80.0259200,40.4709400,0 -80.0260000,40.4711900,0 -80.0260600,40.4712900,0 -80.0261800,40.4713900,0 -80.0270500,40.4717700,0</coordinates></LineString>",1/19/2015 5:21:28 AM,#838A00
1487680,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0463200,40.4411800,0 -80.0460800,40.4413100,0 -80.0453100,40.4419300,0 -80.0451000,40.4421000,0 -80.0447200,40.4417400,0 -80.0443600,40.4414400,0 -80.0437500,40.4408700,0 -80.0441100,40.4406200,0 -80.0446100,40.4402600,0</coordinates></LineString>",1/19/2015 5:21:39 AM,#838A00
1487681,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0168100,40.4888500,0 -80.0179300,40.4893400,0</coordinates></LineString>",1/19/2015 5:21:39 AM,#838A00
1487682,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0190600,40.4325200,0 -80.0207900,40.4327500,0 -80.0204700,40.4341800,0 -80.0202700,40.4349800,0</coordinates></LineString>",1/19/2015 5:22:08 AM,#838A00
1487683,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0270800,40.4717800,0 -80.0275800,40.4721600,0 -80.0277900,40.4723700,0 -80.0288200,40.4737000,0 -80.0287200,40.4737400,0 -80.0286800,40.4738100,0 -80.0286800,40.4744600,0 -80.0286600,40.4748900,0 -80.0285700,40.4749400,0 -80.0277400,40.4748800,0 -80.0276200,40.4748700,0</coordinates></LineString>",1/19/2015 5:22:29 AM,#838A00
1487684,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0203400,40.4170500,0 -80.0207000,40.4170400,0 -80.0218200,40.4170500,0 -80.0222900,40.4170400,0 -80.0225500,40.4170100,0 -80.0231900,40.4169000,0 -80.0242500,40.4169100,0 -80.0251200,40.4170500,0 -80.0250700,40.4164000,0</coordinates></LineString>",1/19/2015 5:22:29 AM,#838A00
1487685,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0446100,40.4402600,0 -80.0447700,40.4401400,0 -80.0456700,40.4395900,0 -80.0457800,40.4395200,0 -80.0461400,40.4394000,0</coordinates></LineString>",1/19/2015 5:22:40 AM,#838A00
1487686,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0181100,40.4891700,0 -80.0182600,40.4893100,0 -80.0183600,40.4895200,0 -80.0186500,40.4897000,0 -80.0195700,40.4901800,0 -80.0197100,40.4902300,0 -80.0199300,40.4902500,0 -80.0210200,40.4903000,0 -80.0213800,40.4903000,0 -80.0214200,40.4902700,0 -80.0214200,40.4902100,0 -80.0214300,40.4898100,0</coordinates></LineString>",1/19/2015 5:22:40 AM,#838A00
1487687,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0202700,40.4349800,0 -80.0200200,40.4360300,0 -80.0199200,40.4365300,0 -80.0197900,40.4370300,0 -80.0196000,40.4378900,0 -80.0195000,40.4380600,0 -80.0193100,40.4383300,0 -80.0194000,40.4383900,0 -80.0196300,40.4384800,0 -80.0199800,40.4386300,0</coordinates></LineString>",1/19/2015 5:23:09 AM,#838A00
1487688,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0250700,40.4164000,0 -80.0251200,40.4170500,0 -80.0253200,40.4170800,0 -80.0256800,40.4171400,0</coordinates></LineString>",1/19/2015 5:23:30 AM,#838A00
1487689,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0276200,40.4748700,0 -80.0271600,40.4748900,0 -80.0255200,40.4749400,0 -80.0252800,40.4749800,0 -80.0219900,40.4764700,0</coordinates></LineString>",1/19/2015 5:23:30 AM,#838A00
1487690,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0461400,40.4394000,0 -80.0461600,40.4394000,0</coordinates></LineString>",1/19/2015 5:23:41 AM,#838A00
1487691,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0214300,40.4898100,0 -80.0214300,40.4896100,0 -80.0214400,40.4895400,0 -80.0215700,40.4893200,0 -80.0222100,40.4882000,0 -80.0223800,40.4879200,0 -80.0224500,40.4877300,0 -80.0226700,40.4870700,0 -80.0226900,40.4869100,0 -80.0226700,40.4865600,0 -80.0227000,40.4863800,0 -80.0228100,40.4861900,0 -80.0230700,40.4858200,0 -80.0236600,40.4858200,0 -80.0241700,40.4858200,0 -80.0242700,40.4858000,0 -80.0243500,40.4857700,0 -80.0246200,40.4855900,0 -80.0248400,40.4854400,0</coordinates></LineString>",1/19/2015 5:23:41 AM,#838A00
1487692,PW-517,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0461600,40.4394000,0 -80.0468300,40.4392700,0 -80.0468800,40.4392800,0 -80.0473300,40.4395700,0 -80.0466600,40.4398200,0</coordinates></LineString>",1/19/2015 5:24:05 AM,#838A00
1487693,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0199800,40.4386300,0 -80.0213200,40.4392000,0 -80.0218200,40.4396100,0 -80.0221900,40.4398700,0 -80.0237300,40.4406800,0 -80.0239200,40.4407300,0 -80.0246600,40.4408400,0 -80.0247400,40.4408200,0 -80.0248900,40.4406700,0 -80.0251900,40.4403300,0</coordinates></LineString>",1/19/2015 5:24:10 AM,#838A00
1487694,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0256800,40.4171400,0 -80.0267400,40.4173300,0 -80.0277400,40.4171900,0 -80.0282000,40.4171500,0 -80.0291000,40.4171100,0 -80.0293200,40.4170600,0 -80.0295400,40.4169000,0 -80.0296900,40.4167200,0 -80.0297300,40.4165900,0 -80.0297600,40.4163200,0 -80.0297600,40.4161200,0</coordinates></LineString>",1/19/2015 5:24:31 AM,#838A00
1487695,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0219900,40.4764700,0 -80.0216200,40.4766600,0 -80.0212800,40.4767900,0 -80.0210100,40.4768100,0 -80.0205700,40.4767600,0 -80.0202000,40.4767600,0 -80.0199400,40.4768000,0 -80.0193600,40.4769600,0 -80.0188800,40.4771300,0 -80.0187600,40.4771900,0 -80.0186900,40.4772700,0 -80.0185800,40.4774200,0 -80.0184500,40.4775300,0 -80.0182600,40.4775800,0 -80.0178000,40.4777100,0 -80.0175800,40.4777700,0 -80.0173700,40.4778800,0 -80.0171700,40.4779800,0</coordinates></LineString>",1/19/2015 5:24:31 AM,#838A00
1487697,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0252800,40.4403200,0 -80.0268300,40.4405600,0 -80.0269100,40.4405400,0 -80.0273400,40.4389800,0 -80.0275100,40.4384000,0</coordinates></LineString>",1/19/2015 5:25:11 AM,#838A00
1487698,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0297600,40.4161200,0 -80.0297700,40.4159400,0 -80.0297900,40.4159100,0 -80.0298800,40.4158900,0 -80.0298200,40.4170900,0 -80.0297500,40.4182300,0 -80.0295900,40.4225000,0</coordinates></LineString>",1/19/2015 5:25:32 AM,#838A00
1487699,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0171700,40.4779800,0 -80.0171800,40.4779800,0</coordinates></LineString>",1/19/2015 5:25:32 AM,#838A00
1487700,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0271300,40.4801600,0 -80.0273000,40.4799800,0 -80.0272500,40.4799100,0 -80.0273200,40.4798400,0 -80.0274700,40.4793700,0 -80.0278200,40.4784500,0 -80.0278700,40.4783400,0 -80.0279500,40.4782700,0 -80.0281900,40.4780700,0 -80.0283700,40.4779800,0 -80.0293500,40.4776200,0 -80.0295300,40.4775000,0 -80.0298000,40.4772300,0 -80.0299000,40.4771000,0 -80.0300900,40.4765700,0 -80.0294100,40.4761900,0</coordinates></LineString>",1/19/2015 5:25:43 AM,#838A00
1487702,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9958900,40.4138000,0 -79.9963900,40.4137900,0</coordinates></LineString>",1/19/2015 5:25:54 AM,#838A00
1487703,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0275100,40.4384000,0 -80.0273400,40.4389800,0 -80.0265600,40.4388600,0 -80.0267300,40.4382600,0 -80.0271100,40.4369300,0</coordinates></LineString>",1/19/2015 5:26:12 AM,#838A00
1487705,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0295900,40.4225700,0 -80.0295400,40.4236500,0 -80.0295700,40.4242100,0 -80.0296600,40.4247600,0 -80.0296900,40.4248800,0 -80.0298400,40.4255500,0 -80.0301300,40.4269000,0 -80.0301900,40.4272300,0 -80.0301900,40.4276000,0 -80.0301200,40.4278600,0 -80.0300000,40.4280900,0 -80.0298500,40.4282900,0 -80.0297200,40.4284500,0 -80.0296600,40.4285300,0 -80.0292600,40.4288600,0 -80.0277500,40.4299200,0 -80.0276700,40.4299700,0</coordinates></LineString>",1/19/2015 5:26:33 AM,#838A00
1487706,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0294100,40.4761900,0 -80.0281500,40.4754800,0 -80.0271600,40.4748900,0 -80.0255200,40.4749400,0 -80.0252800,40.4749800,0 -80.0237200,40.4756800,0</coordinates></LineString>",1/19/2015 5:26:44 AM,#838A00
1487708,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0271100,40.4369300,0 -80.0265700,40.4387800,0 -80.0265600,40.4388600,0 -80.0273400,40.4389800,0 -80.0281000,40.4391000,0 -80.0281700,40.4391000,0 -80.0285900,40.4389600,0</coordinates></LineString>",1/19/2015 5:27:13 AM,#838A00
1487709,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0276700,40.4299700,0 -80.0272000,40.4302600,0 -80.0270300,40.4303100,0 -80.0267900,40.4303700,0 -80.0265600,40.4303900,0 -80.0263400,40.4303600,0 -80.0261800,40.4303100,0 -80.0256500,40.4300400,0 -80.0249200,40.4296600,0 -80.0245400,40.4294000,0 -80.0243400,40.4291000,0 -80.0241200,40.4286900,0 -80.0238100,40.4280200,0 -80.0236600,40.4277600,0 -80.0234900,40.4275300,0 -80.0232400,40.4273400,0 -80.0227900,40.4270900,0 -80.0217300,40.4266600,0 -80.0213400,40.4264900,0 -80.0212700,40.4264000,0 -80.0209200,40.4261900,0</coordinates></LineString>",1/19/2015 5:27:34 AM,#838A00
1487710,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0237200,40.4756800,0 -80.0217300,40.4766000,0 -80.0214500,40.4767400,0 -80.0211600,40.4768100,0 -80.0208400,40.4767800,0 -80.0203800,40.4767500,0 -80.0200500,40.4767800,0 -80.0197000,40.4768600,0 -80.0191100,40.4770400,0 -80.0187600,40.4771900,0 -80.0186500,40.4773300,0 -80.0185100,40.4774900,0 -80.0183700,40.4775600,0 -80.0181000,40.4776100,0 -80.0175800,40.4777700,0 -80.0170800,40.4780200,0</coordinates></LineString>",1/19/2015 5:27:45 AM,#838A00
1487711,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9963900,40.4137900,0 -79.9970400,40.4137900,0 -79.9970500,40.4137000,0 -79.9970900,40.4135600,0 -79.9971300,40.4134200,0 -79.9964200,40.4134200,0</coordinates></LineString>",1/19/2015 5:26:00 AM,#838A00
1487712,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0285900,40.4389600,0 -80.0310800,40.4381400,0 -80.0311800,40.4381200,0 -80.0314300,40.4381200,0 -80.0315600,40.4381600,0 -80.0316200,40.4382600,0 -80.0316300,40.4383400,0 -80.0315500,40.4389300,0 -80.0315100,40.4391800,0 -80.0314800,40.4392900,0 -80.0314200,40.4393900,0 -80.0311800,40.4396100,0</coordinates></LineString>",1/19/2015 5:28:14 AM,#838A00
1487713,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0208500,40.4261500,0 -80.0201900,40.4257600,0 -80.0201200,40.4257600,0 -80.0199300,40.4258000,0 -80.0197700,40.4258400,0 -80.0201300,40.4260300,0 -80.0207800,40.4263300,0 -80.0214900,40.4266400,0 -80.0229400,40.4272800,0 -80.0232100,40.4274400,0 -80.0233200,40.4275300,0 -80.0234900,40.4275300,0 -80.0242700,40.4274300,0 -80.0245400,40.4288300,0 -80.0242100,40.4288700,0 -80.0241200,40.4286900,0 -80.0238100,40.4280200,0 -80.0236600,40.4277600,0 -80.0234900,40.4275300,0 -80.0232400,40.4273400,0 -80.0230400,40.4272200,0 -80.0227900,40.4270900,0 -80.0220200,40.4267800,0 -80.0217200,40.4266500,0</coordinates></LineString>",1/19/2015 5:28:35 AM,#838A00
1487714,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0170800,40.4780200,0 -80.0165900,40.4783100,0</coordinates></LineString>",1/19/2015 5:28:46 AM,#838A00
1487715,PW-518,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0311800,40.4396100,0 -80.0310900,40.4397100,0 -80.0309900,40.4399100,0 -80.0308500,40.4401900,0 -80.0307000,40.4404000,0 -80.0301900,40.4411400,0 -80.0294100,40.4420800,0 -80.0292900,40.4421500,0 -80.0288900,40.4423400,0 -80.0287100,40.4426800,0 -80.0281700,40.4430700,0 -80.0281200,40.4431300,0</coordinates></LineString>",1/19/2015 5:29:15 AM,#838A00
1487716,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0217200,40.4266500,0 -80.0211700,40.4264200,0</coordinates></LineString>",1/19/2015 5:29:36 AM,#838A00
1487721,PW-301,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9520900,40.4267400,0 -79.9522400,40.4267300,0 -79.9523300,40.4267500,0 -79.9523900,40.4267400,0 -79.9525200,40.4266700,0</coordinates></LineString>",1/19/2015 5:30:33 AM,#838A00
1487724,PW-301,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9525200,40.4266700,0 -79.9528300,40.4264900,0 -79.9532500,40.4262300,0 -79.9536100,40.4260200,0 -79.9536800,40.4259900,0 -79.9538100,40.4259600,0 -79.9546600,40.4268800,0 -79.9551300,40.4273800,0 -79.9555100,40.4277900,0 -79.9562200,40.4284800,0 -79.9564100,40.4286700,0 -79.9566500,40.4289100,0 -79.9568200,40.4290700,0</coordinates></LineString>",1/19/2015 5:31:33 AM,#838A00
1487725,PW-515,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0276900,40.4315700,0 -80.0277100,40.4312700,0 -80.0277800,40.4310300,0 -80.0278900,40.4307800,0 -80.0280300,40.4305800,0 -80.0282400,40.4303400,0 -80.0285100,40.4300800,0 -80.0286700,40.4299400,0 -80.0294900,40.4292300,0 -80.0297900,40.4289500,0 -80.0300300,40.4286900,0 -80.0302700,40.4283800,0 -80.0304800,40.4281000,0 -80.0306700,40.4277600,0 -80.0308700,40.4273200,0 -80.0310600,40.4267100,0 -80.0313800,40.4256800,0 -80.0314000,40.4255200,0 -80.0314000,40.4254200,0 -80.0313300,40.4252400,0 -80.0312100,40.4250900,0 -80.0310900,40.4250000,0 -80.0307600,40.4248300,0 -80.0307400,40.4248200,0 -80.0306100,40.4247600,0 -80.0303400,40.4247200,0 -80.0302000,40.4247100,0 -80.0300900,40.4247100,0 -80.0299500,40.4247400,0 -80.0298100,40.4248000,0 -80.0296400,40.4249400,0 -80.0295700,40.4250400,0 -80.0295300,40.4251800,0 -80.0295700,40.4254000,0 -80.0298100,40.4260800,0 -80.0299800,40.4266600,0 -80.0301200,40.4272000,0 -80.0301500,40.4272300,0 -80.0302000,40.4272900,0 -80.0302000,40.4274200,0 -80.0301900,40.4276000,0 -80.0301200,40.4278600,0 -80.0300000,40.4280900,0 -80.0298500,40.4282900,0 -80.0297200,40.4284500,0 -80.0296600,40.4285300,0 -80.0292600,40.4288600,0 -80.0277500,40.4299200,0 -80.0270000,40.4303900,0 -80.0261100,40.4308700,0 -80.0260100,40.4309400,0 -80.0258300,40.4309800,0 -80.0256900,40.4310100,0 -80.0255000,40.4310200,0 -80.0252800,40.4310000,0 -80.0250800,40.4309400,0 -80.0248800,40.4308300,0 -80.0245700,40.4306200,0 -80.0244900,40.4305300,0 -80.0244700,40.4304400,0 -80.0244900,40.4303200,0 -80.0245400,40.4302400,0 -80.0246600,40.4301600,0 -80.0248000,40.4301200,0 -80.0249300,40.4301200,0 -80.0251600,40.4302000,0 -80.0252500,40.4302300,0 -80.0253700,40.4303200,0 -80.0256400,40.4305300,0 -80.0262200,40.4309500,0 -80.0266700,40.4313000,0 -80.0267900,40.4313300,0 -80.0270700,40.4314800,0 -80.0273300,40.4315500,0 -80.0275900,40.4315600,0 -80.0278600,40.4314700,0 -80.0279900,40.4313800,0 -80.0280800,40.4312900,0 -80.0282000,40.4311200,0 -80.0282200,40.4309600,0 -80.0283300,40.4309000,0 -80.0284100,40.4308900,0 -80.0284900,40.4308900,0 -80.0285700,40.4309100,0 -80.0289200,40.4312700,0 -80.0292600,40.4316300,0 -80.0296900,40.4320700,0 -80.0298900,40.4323000,0 -80.0300000,40.4324800,0 -80.0300400,40.4325800,0</coordinates></LineString>",1/19/2015 5:31:38 AM,#838A00
