LocationId,Name,Description,Location,Date,LineColor
1505831,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9284000,40.4626700,0 -79.9277200,40.4624600,0 -79.9263300,40.4619600,0 -79.9251900,40.4615500,0</coordinates></LineString>",1/20/2015 3:08:32 PM,#838A00
1505830,PW-201,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9276400,40.4720400,0 -79.9262700,40.4715200,0 -79.9270400,40.4697700,0 -79.9273800,40.4690100,0</coordinates></LineString>",1/20/2015 3:08:36 PM,#838A00
1505833,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9489300,40.4817800,0 -79.9486300,40.4819300,0 -79.9485400,40.4819200,0 -79.9480600,40.4815700,0</coordinates></LineString>",1/20/2015 3:08:38 PM,#838A00
1505832,PW-235,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9078300,40.4796700,0 -79.9078300,40.4800300,0 -79.9078600,40.4807600,0 -79.9078700,40.4808300,0</coordinates></LineString>",1/20/2015 3:08:49 PM,#838A00
1505838,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0130900,40.4748800,0 -80.0135200,40.4748700,0 -80.0135300,40.4752800,0 -80.0135600,40.4755300,0 -80.0138300,40.4759500,0 -80.0139100,40.4760100,0 -80.0139100,40.4762600,0 -80.0138900,40.4765000,0 -80.0138500,40.4767000,0 -80.0137700,40.4769500,0 -80.0136100,40.4773000,0</coordinates></LineString>",1/20/2015 3:08:51 PM,#838A00
1505839,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0286300,40.4297400,0 -80.0291400,40.4294100,0 -80.0296100,40.4290000,0 -80.0300300,40.4285500,0 -80.0302400,40.4282700,0 -80.0304900,40.4278700,0 -80.0307600,40.4272900,0 -80.0309300,40.4266700,0 -80.0309400,40.4266300,0 -80.0310200,40.4265800,0 -80.0310300,40.4265600,0 -80.0310500,40.4265500,0 -80.0313100,40.4257300,0 -80.0313300,40.4255600,0 -80.0313200,40.4254100,0 -80.0311900,40.4250700,0 -80.0309200,40.4249000,0 -80.0308600,40.4248800,0 -80.0306100,40.4247600,0 -80.0302700,40.4247100,0 -80.0301400,40.4247100,0 -80.0298700,40.4247700,0 -80.0296900,40.4248900,0 -80.0295900,40.4250100,0 -80.0295400,40.4251100,0 -80.0295300,40.4252200,0 -80.0295400,40.4253200,0 -80.0299100,40.4263900,0 -80.0301400,40.4272200,0 -80.0302000,40.4272900,0 -80.0302000,40.4275000,0 -80.0301600,40.4277500,0 -80.0300800,40.4279500,0 -80.0299500,40.4281700,0 -80.0297900,40.4283700,0 -80.0296800,40.4284900,0 -80.0295600,40.4286200,0 -80.0292600,40.4288600,0 -80.0285200,40.4293800,0 -80.0279300,40.4298000,0 -80.0272000,40.4302600,0 -80.0267500,40.4305300,0 -80.0260100,40.4309400,0 -80.0257400,40.4310000,0 -80.0255600,40.4310200,0 -80.0253300,40.4310100,0 -80.0251100,40.4309600,0 -80.0249900,40.4309000,0 -80.0246000,40.4306500,0 -80.0245000,40.4305400,0 -80.0244700,40.4304700,0 -80.0244800,40.4303600,0 -80.0245300,40.4302500,0 -80.0246000,40.4301900,0 -80.0247700,40.4301200,0 -80.0248900,40.4301200,0 -80.0250100,40.4301500,0 -80.0251400,40.4302000,0 -80.0252500,40.4302300,0 -80.0255200,40.4304300,0 -80.0261100,40.4308700,0 -80.0265300,40.4311900,0 -80.0266900,40.4313100,0 -80.0267600,40.4313200,0 -80.0270000,40.4314600,0 -80.0272700,40.4315400,0 -80.0275100,40.4315600,0 -80.0276800,40.4315300,0 -80.0277800,40.4315000,0 -80.0279300,40.4314300,0 -80.0280500,40.4313300,0 -80.0281800,40.4311500,0 -80.0282200,40.4309900,0 -80.0283200,40.4305800,0 -80.0283600,40.4304700,0 -80.0284300,40.4303000,0 -80.0285100,40.4301800,0 -80.0285800,40.4300100,0 -80.0296300,40.4291000,0 -80.0299400,40.4287900,0 -80.0301200,40.4285800,0 -80.0303500,40.4282700,0 -80.0306200,40.4278600,0 -80.0307800,40.4275300,0</coordinates></LineString>",1/20/2015 3:08:51 PM,#838A00
1505841,PW-207,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9442500,40.4537500,0 -79.9444400,40.4541600,0 -79.9465400,40.4535300,0 -79.9483900,40.4530000,0</coordinates></LineString>",1/20/2015 3:09:03 PM,#838A00
1505837,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0011800,40.4624500,0 -80.0012000,40.4622400,0 -80.0013500,40.4617400,0 -80.0013600,40.4616200,0 -80.0013200,40.4615400,0 -80.0013000,40.4615300,0</coordinates></LineString>",1/20/2015 3:09:14 PM,#838A00
1505842,PW-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9292000,40.4587000,0 -79.9277300,40.4591500,0 -79.9274500,40.4592300,0 -79.9275700,40.4594500,0</coordinates></LineString>",1/20/2015 3:09:20 PM,#838A00
1505858,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0037300,40.4754700,0 -80.0031100,40.4758600,0 -80.0032300,40.4759900,0 -80.0034200,40.4761000,0 -80.0034800,40.4761200,0 -80.0035700,40.4761100,0 -80.0037100,40.4760500,0 -80.0040900,40.4758300,0</coordinates></LineString>",1/20/2015 3:09:24 PM,#838A00
1505851,PW-10,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0078200,40.4590100,0 -80.0078500,40.4590600,0 -80.0079100,40.4591200,0 -80.0081600,40.4592600,0 -80.0083300,40.4593800,0 -80.0084400,40.4594900,0 -80.0084700,40.4595900,0 -80.0085100,40.4597700,0 -80.0086100,40.4603300,0 -80.0087300,40.4612400,0 -80.0089500,40.4611900,0 -80.0090200,40.4611700,0 -80.0091600,40.4610400,0 -80.0099200,40.4600600,0 -80.0100700,40.4599300,0 -80.0102000,40.4599000,0 -80.0104200,40.4599100,0 -80.0119300,40.4600400,0 -80.0121400,40.4600600,0 -80.0125900,40.4601800,0</coordinates></LineString>",1/20/2015 3:09:25 PM,#838A00
1505850,PW-204,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9089800,40.4573900,0 -79.9090700,40.4572700,0 -79.9088600,40.4572100,0 -79.9071700,40.4568100,0 -79.9070200,40.4567800,0</coordinates></LineString>",1/20/2015 3:09:26 PM,#838A00
1505847,PW-226,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9432000,40.4513300,0 -79.9430400,40.4509000,0 -79.9420300,40.4510900,0 -79.9409400,40.4513000,0</coordinates></LineString>",1/20/2015 3:09:27 PM,#838A00
1505855,PW-111,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0367400,40.4631000,0 -80.0364100,40.4629900,0 -80.0361900,40.4629400,0</coordinates></LineString>",1/20/2015 3:09:29 PM,#838A00
1505843,PW-227,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9147200,40.4779800,0 -79.9149800,40.4780500,0 -79.9161600,40.4784900,0 -79.9164400,40.4780900,0</coordinates></LineString>",1/20/2015 3:09:32 PM,#838A00
1505861,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0320000,40.4859700,0 -80.0323200,40.4860300,0 -80.0331100,40.4855400,0 -80.0327700,40.4852300,0</coordinates></LineString>",1/20/2015 3:09:32 PM,#838A00
1505852,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9251600,40.4615400,0 -79.9248300,40.4614200,0 -79.9246900,40.4617400,0 -79.9243500,40.4624700,0 -79.9241400,40.4629300,0</coordinates></LineString>",1/20/2015 3:09:33 PM,#838A00
1505848,PW-206,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8779900,40.4513000,0 -79.8777000,40.4512900,0 -79.8776800,40.4499500,0 -79.8776800,40.4495400,0</coordinates></LineString>",1/20/2015 3:09:35 PM,#838A00
1505844,PW-201,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9273800,40.4690100,0 -79.9275000,40.4687400,0 -79.9278700,40.4681400,0 -79.9281700,40.4676300,0 -79.9254000,40.4666400,0</coordinates></LineString>",1/20/2015 3:09:37 PM,#838A00
1505857,PW-101,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0296400,40.4747400,0 -80.0293600,40.4743900,0</coordinates></LineString>",1/20/2015 3:09:39 PM,#838A00
1505860,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9480600,40.4815700,0 -79.9473600,40.4810300,0</coordinates></LineString>",1/20/2015 3:09:39 PM,#838A00
1505859,PWC-24,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9054500,40.4559400,0 -79.9050400,40.4558500,0 -79.9048300,40.4561400,0 -79.9047700,40.4562300,0</coordinates></LineString>",1/20/2015 3:09:48 PM,#838A00
1505853,PW-235,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9078700,40.4808300,0 -79.9078800,40.4809300,0</coordinates></LineString>",1/20/2015 3:09:50 PM,#838A00
1505849,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0136000,40.4773100,0 -80.0133600,40.4781200,0 -80.0134700,40.4780700,0 -80.0136700,40.4779500,0 -80.0138700,40.4777700,0 -80.0141200,40.4774800,0 -80.0143400,40.4773200,0 -80.0144000,40.4772900,0</coordinates></LineString>",1/20/2015 3:09:52 PM,#838A00
1505854,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0307800,40.4275300,0 -80.0309000,40.4272300,0 -80.0311700,40.4263800,0 -80.0313900,40.4256300,0 -80.0314000,40.4254800,0 -80.0313800,40.4253500,0 -80.0312800,40.4251700,0 -80.0311900,40.4250700,0 -80.0309200,40.4249000,0 -80.0307500,40.4248300,0 -80.0306100,40.4247600,0 -80.0301900,40.4243900,0 -80.0300000,40.4240800,0 -80.0297500,40.4232100,0 -80.0296900,40.4227600,0 -80.0298000,40.4198700,0 -80.0298800,40.4182300,0 -80.0299300,40.4174600,0</coordinates></LineString>",1/20/2015 3:09:52 PM,#838A00
1505845,PW-207,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9483900,40.4530000,0 -79.9490900,40.4528000,0 -79.9496800,40.4526200,0 -79.9496600,40.4525100,0 -79.9492300,40.4514800,0 -79.9489500,40.4508600,0</coordinates></LineString>",1/20/2015 3:10:04 PM,#838A00
1505862,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0327200,40.4852400,0 -80.0325800,40.4852800,0 -80.0326600,40.4843200,0 -80.0311000,40.4842400,0 -80.0309600,40.4842400,0</coordinates></LineString>",1/20/2015 3:10:33 PM,#838A00
1505878,PW-209,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9046600,40.4562500,0 -79.9022100,40.4556900,0 -79.9010200,40.4554200,0 -79.9010900,40.4552300,0</coordinates></LineString>",1/20/2015 3:10:13 PM,#838A00
1505884,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0013000,40.4615300,0 -80.0011200,40.4614000,0 -80.0010100,40.4612300,0 -80.0009800,40.4611800,0 -80.0009500,40.4594200,0 -80.0017100,40.4592700,0</coordinates></LineString>",1/20/2015 3:10:15 PM,#838A00
1505868,PW-116,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0007800,40.4741500,0 -80.0005100,40.4741600,0 -80.0005300,40.4732900,0 -80.0024300,40.4732200,0 -80.0029000,40.4731800,0 -80.0030900,40.4731200,0 -80.0032500,40.4730500,0</coordinates></LineString>",1/20/2015 3:10:16 PM,#838A00
1505882,PW-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9275700,40.4594500,0 -79.9279700,40.4602000,0 -79.9279600,40.4602700,0 -79.9274600,40.4611300,0 -79.9268700,40.4620600,0</coordinates></LineString>",1/20/2015 3:10:21 PM,#838A00
1505863,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0040900,40.4758300,0 -80.0036100,40.4761000,0 -80.0035500,40.4761200,0 -80.0034600,40.4761100,0 -80.0033400,40.4760600,0 -80.0031800,40.4759500,0 -80.0031100,40.4758600,0 -80.0035800,40.4755600,0 -80.0038500,40.4754000,0</coordinates></LineString>",1/20/2015 3:10:25 PM,#838A00
1505883,PW-10,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0125900,40.4601800,0 -80.0135400,40.4604400,0 -80.0136800,40.4605100,0 -80.0137500,40.4605800,0 -80.0137900,40.4606800,0 -80.0137800,40.4608000,0 -80.0133400,40.4622300,0 -80.0133300,40.4623900,0 -80.0133500,40.4624800,0 -80.0135500,40.4627400,0 -80.0137500,40.4629900,0 -80.0137600,40.4630800,0 -80.0137500,40.4632100,0 -80.0137400,40.4632600,0 -80.0137100,40.4633000,0 -80.0136100,40.4634000,0 -80.0135200,40.4634400,0 -80.0129800,40.4635500,0 -80.0123000,40.4636800,0 -80.0125000,40.4642800,0</coordinates></LineString>",1/20/2015 3:10:26 PM,#838A00
1505873,PW-204,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9069600,40.4567700,0 -79.9047400,40.4562600,0 -79.9050200,40.4558800,0</coordinates></LineString>",1/20/2015 3:10:27 PM,#838A00
1505871,PW-226,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9409400,40.4513000,0 -79.9386200,40.4520800,0 -79.9368300,40.4527000,0</coordinates></LineString>",1/20/2015 3:10:28 PM,#838A00
1505875,PW-111,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0361900,40.4629400,0 -80.0361800,40.4629400,0</coordinates></LineString>",1/20/2015 3:10:30 PM,#838A00
1505864,PW-234,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9580300,40.4722700,0 -79.9588000,40.4728100,0 -79.9579400,40.4739500,0 -79.9578000,40.4741600,0 -79.9577400,40.4742500,0 -79.9577100,40.4744100,0 -79.9576600,40.4753500,0</coordinates></LineString>",1/20/2015 3:10:33 PM,#838A00
1505870,PW-227,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9164400,40.4780900,0 -79.9174600,40.4765100,0 -79.9187700,40.4745200,0 -79.9197200,40.4724700,0 -79.9199900,40.4719000,0</coordinates></LineString>",1/20/2015 3:10:33 PM,#838A00
1505867,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9241400,40.4629300,0 -79.9236100,40.4641200,0 -79.9229200,40.4656200,0</coordinates></LineString>",1/20/2015 3:10:34 PM,#838A00
1505876,PW-206,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8776800,40.4495400,0 -79.8776800,40.4493000,0 -79.8782300,40.4493000,0 -79.8782800,40.4493000,0 -79.8782800,40.4497200,0 -79.8783000,40.4499300,0 -79.8785500,40.4498800,0 -79.8786100,40.4500700,0</coordinates></LineString>",1/20/2015 3:10:36 PM,#838A00
1505879,PW-201,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9254000,40.4666400,0 -79.9250000,40.4665000,0 -79.9243100,40.4662500,0 -79.9236300,40.4660500,0 -79.9234200,40.4659800,0 -79.9228000,40.4658800,0 -79.9221500,40.4657600,0 -79.9216000,40.4656000,0 -79.9206100,40.4652500,0</coordinates></LineString>",1/20/2015 3:10:38 PM,#838A00
1505866,PW-101,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0293600,40.4743900,0 -80.0288200,40.4737000,0 -80.0293200,40.4736100,0 -80.0297100,40.4735300,0</coordinates></LineString>",1/20/2015 3:10:40 PM,#838A00
1505880,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9473600,40.4810300,0 -79.9467100,40.4805300,0 -79.9466500,40.4805300,0 -79.9464700,40.4806700,0</coordinates></LineString>",1/20/2015 3:10:40 PM,#838A00
1505874,PWC-24,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9047800,40.4562700,0 -79.9063000,40.4566200,0</coordinates></LineString>",1/20/2015 3:10:49 PM,#838A00
1505881,PW-235,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9078800,40.4809300,0 -79.9078300,40.4802200,0</coordinates></LineString>",1/20/2015 3:10:51 PM,#838A00
1505877,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0299300,40.4174600,0 -80.0299800,40.4165400,0 -80.0300000,40.4160300,0</coordinates></LineString>",1/20/2015 3:10:53 PM,#838A00
1505885,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0144000,40.4772900,0 -80.0145100,40.4772600,0 -80.0148500,40.4772400,0 -80.0152800,40.4772100,0 -80.0154200,40.4771700,0 -80.0156900,40.4770000,0 -80.0158100,40.4768700,0 -80.0158600,40.4765800,0 -80.0157900,40.4763000,0 -80.0155600,40.4761600,0 -80.0150400,40.4758600,0 -80.0149000,40.4757200,0 -80.0147300,40.4754500,0 -80.0145700,40.4750100,0 -80.0145100,40.4748900,0 -80.0144300,40.4748400,0 -80.0144900,40.4747300,0 -80.0151900,40.4740700,0 -80.0154000,40.4738900,0 -80.0155600,40.4737000,0 -80.0155900,40.4735600,0 -80.0155700,40.4732400,0</coordinates></LineString>",1/20/2015 3:10:53 PM,#838A00
1505897,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0451200,40.4812200,0 -80.0447200,40.4820400,0</coordinates></LineString>",1/20/2015 3:11:01 PM,#838A00
1505902,PW-207,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9489500,40.4508600,0 -79.9485500,40.4499600,0 -79.9480400,40.4487700,0 -79.9476200,40.4478400,0</coordinates></LineString>",1/20/2015 3:11:05 PM,#838A00
1505900,PW-116,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0032500,40.4730500,0 -80.0047400,40.4724100,0 -80.0060700,40.4718100,0 -80.0072400,40.4712800,0 -80.0073500,40.4715500,0</coordinates></LineString>",1/20/2015 3:11:13 PM,#838A00
1505898,PW-209,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9010900,40.4552300,0 -79.9010200,40.4554200,0 -79.8996000,40.4550900,0 -79.8980000,40.4547400,0 -79.8981700,40.4544800,0</coordinates></LineString>",1/20/2015 3:11:14 PM,#838A00
1505886,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0017100,40.4592700,0 -80.0009500,40.4594200,0 -80.0008200,40.4589600,0 -80.0018000,40.4587700,0 -80.0019400,40.4587400,0</coordinates></LineString>",1/20/2015 3:11:16 PM,#838A00
1505887,PW-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9268700,40.4620600,0 -79.9268200,40.4621300,0 -79.9263300,40.4619600,0 -79.9253700,40.4616000,0 -79.9250500,40.4615000,0</coordinates></LineString>",1/20/2015 3:11:22 PM,#838A00
1505892,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0038500,40.4754000,0 -80.0051000,40.4746800,0 -80.0052100,40.4746300,0 -80.0051500,40.4745500,0 -80.0050600,40.4743900,0 -80.0049900,40.4742300,0 -80.0046300,40.4729400,0 -80.0044900,40.4725700,0 -80.0042700,40.4722100,0 -80.0041100,40.4720200,0 -80.0037300,40.4717000,0</coordinates></LineString>",1/20/2015 3:11:26 PM,#838A00
1505890,PW-10,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0125000,40.4642800,0 -80.0123000,40.4636800,0 -80.0118200,40.4637700,0 -80.0116800,40.4638000,0 -80.0114800,40.4638800,0 -80.0113500,40.4640000,0 -80.0112800,40.4641400,0 -80.0112800,40.4642100,0 -80.0115000,40.4648500,0 -80.0117000,40.4654400,0 -80.0117200,40.4655100,0 -80.0117400,40.4657400,0 -80.0117000,40.4659600,0</coordinates></LineString>",1/20/2015 3:11:27 PM,#838A00
1505889,PW-204,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9050200,40.4558800,0 -79.9050400,40.4558500,0 -79.9052800,40.4559000,0</coordinates></LineString>",1/20/2015 3:11:28 PM,#838A00
1505888,PW-226,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9368300,40.4527000,0 -79.9377600,40.4523700,0 -79.9367900,40.4506900,0 -79.9358800,40.4510000,0</coordinates></LineString>",1/20/2015 3:11:29 PM,#838A00
1505899,PW-234,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9576600,40.4753500,0 -79.9576500,40.4756700,0 -79.9576700,40.4758500,0 -79.9576500,40.4759600,0</coordinates></LineString>",1/20/2015 3:11:30 PM,#838A00
1505893,PW-104,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0309600,40.4842400,0 -80.0308600,40.4842300,0</coordinates></LineString>",1/20/2015 3:11:34 PM,#838A00
1505894,PW-227,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9199900,40.4719000,0 -79.9203600,40.4710900,0 -79.9213500,40.4689600,0 -79.9216800,40.4682300,0 -79.9217700,40.4680200,0 -79.9218200,40.4679600,0 -79.9221500,40.4672700,0 -79.9224200,40.4666700,0</coordinates></LineString>",1/20/2015 3:11:34 PM,#838A00
1505895,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9229200,40.4656200,0 -79.9227400,40.4660100,0 -79.9225400,40.4663900,0 -79.9219400,40.4677300,0 -79.9217700,40.4680200,0 -79.9213100,40.4690400,0</coordinates></LineString>",1/20/2015 3:11:35 PM,#838A00
1505891,PW-206,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8786100,40.4500700,0 -79.8793600,40.4524400,0</coordinates></LineString>",1/20/2015 3:11:37 PM,#838A00
1505904,PW-201,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9205900,40.4652500,0 -79.9191600,40.4647200,0 -79.9188900,40.4646000,0 -79.9185400,40.4643900,0 -79.9182500,40.4641400,0</coordinates></LineString>",1/20/2015 3:11:39 PM,#838A00
1505896,PW-101,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0297100,40.4735300,0 -80.0303200,40.4734100,0 -80.0308200,40.4733200,0 -80.0314100,40.4732400,0 -80.0314500,40.4733500,0 -80.0321200,40.4733500,0</coordinates></LineString>",1/20/2015 3:11:41 PM,#838A00
1505903,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9464700,40.4806700,0 -79.9463400,40.4807700,0 -79.9459600,40.4804900,0 -79.9456700,40.4802700,0</coordinates></LineString>",1/20/2015 3:11:41 PM,#838A00
1505912,PWC-24,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9063000,40.4566200,0 -79.9063500,40.4566300,0</coordinates></LineString>",1/20/2015 3:11:50 PM,#838A00
1505911,PW-235,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9078300,40.4802200,0 -79.9078400,40.4796000,0</coordinates></LineString>",1/20/2015 3:11:52 PM,#838A00
1505905,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0155700,40.4732400,0 -80.0155300,40.4723800,0 -80.0155200,40.4718200,0 -80.0155400,40.4717500,0 -80.0156100,40.4716700,0 -80.0158200,40.4714900,0 -80.0160500,40.4713100,0 -80.0166900,40.4709700,0 -80.0179600,40.4702800,0 -80.0181400,40.4701400,0 -80.0185800,40.4696300,0 -80.0191700,40.4689100,0 -80.0192500,40.4688100,0 -80.0194100,40.4686700,0 -80.0196000,40.4685800,0 -80.0198600,40.4684900,0 -80.0219500,40.4680000,0</coordinates></LineString>",1/20/2015 3:11:54 PM,#838A00
1505907,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0300000,40.4160300,0 -80.0300000,40.4159000,0 -80.0298800,40.4158900,0 -80.0298200,40.4158900,0 -80.0297700,40.4159400,0 -80.0297600,40.4163200,0 -80.0297300,40.4165900,0 -80.0296900,40.4167200,0 -80.0295400,40.4169000,0 -80.0293200,40.4170600,0 -80.0291000,40.4171100,0 -80.0282000,40.4171500,0 -80.0277400,40.4171900,0 -80.0268900,40.4173200,0 -80.0267400,40.4173300,0 -80.0266300,40.4173100,0</coordinates></LineString>",1/20/2015 3:11:54 PM,#838A00
1505909,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0447200,40.4820400,0 -80.0440700,40.4834000,0 -80.0438000,40.4839300,0</coordinates></LineString>",1/20/2015 3:12:02 PM,#838A00
1505918,PW-207,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9476200,40.4478400,0 -79.9476100,40.4478100,0</coordinates></LineString>",1/20/2015 3:12:06 PM,#838A00
1505916,PW-116,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0073500,40.4715500,0 -80.0075200,40.4720900,0 -80.0076000,40.4724300,0 -80.0076000,40.4725800,0</coordinates></LineString>",1/20/2015 3:12:14 PM,#838A00
1505915,PW-209,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8981700,40.4544800,0 -79.8980000,40.4547400,0 -79.8978100,40.4547000,0 -79.8970600,40.4545300,0 -79.8956800,40.4542000,0 -79.8958300,40.4539400,0 -79.8960400,40.4536200,0 -79.8947700,40.4531300,0 -79.8944700,40.4535600,0</coordinates></LineString>",1/20/2015 3:12:15 PM,#838A00
1505906,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0019400,40.4587400,0 -80.0029000,40.4585500,0 -80.0029900,40.4585500,0 -80.0046400,40.4587600,0 -80.0050600,40.4588700,0 -80.0054500,40.4589700,0 -80.0059700,40.4589900,0 -80.0068500,40.4590500,0 -80.0077100,40.4588800,0 -80.0077800,40.4588600,0 -80.0077800,40.4588100,0 -80.0076100,40.4583200,0 -80.0075900,40.4582600,0 -80.0078400,40.4582100,0</coordinates></LineString>",1/20/2015 3:12:17 PM,#838A00
1505908,PW-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9250500,40.4615000,0 -79.9248300,40.4614200,0 -79.9246900,40.4617400,0 -79.9243500,40.4624700,0 -79.9232900,40.4620900,0</coordinates></LineString>",1/20/2015 3:12:23 PM,#838A00
1505913,PW-216,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9060200,40.4561600,0 -79.9058800,40.4561200,0 -79.9058000,40.4560200,0 -79.9052400,40.4558900,0</coordinates></LineString>",1/20/2015 3:12:23 PM,#838A00
1505914,PWC-24,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9063500,40.4566300,0 -79.9063900,40.4566400,0</coordinates></LineString>",1/20/2015 3:12:26 PM,#838A00
1505917,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0037300,40.4717000,0 -80.0027900,40.4711300,0 -80.0025800,40.4709400,0 -80.0024100,40.4707500,0 -80.0022500,40.4705100,0 -80.0015100,40.4691000,0 -80.0006900,40.4675300,0 -80.0000300,40.4664200,0 -79.9996300,40.4656600,0 -79.9994400,40.4651700,0</coordinates></LineString>",1/20/2015 3:12:27 PM,#838A00
1505921,PW-204,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9052800,40.4559000,0 -79.9053300,40.4559100,0</coordinates></LineString>",1/20/2015 3:11:32 PM,#838A00
